TweetID	Label		
71249718218469376	4		
71251144449605633	4		
71256283864498176	4		
71260545004732416	4		
71263303233572864	2a		
71264612397494272	2b		
71267172634202112	4		
71267588654632960	4		
71269495913717760	2a		
71271438220410880	2a		
71271459443576833	4		
71273565110022144	4		
71274826681171969	0		
71275651247767552	4		
71276922486792192	4		
71279246525476864	4		
71279750185877504	4		
71291026102435842	4		
71291585748406272	2a		
71293832129560577	4		
71296779789926400	2a		
71301140481974272	4		
71301343339483136	4		
71303777474457600	4		
71304223794536448	4		
71310393422778368	4		
71337646726725632	2a		
71340689480359936	4		
71358272862568448	4		
71358660546277376	2a		
71396340420186112	4		
71478440699756545	4		
71525839568781312	4		
71530833349062656	2a		
71542057776316416	2a		
71544314353811456	4		
71545920344440832	4		
71547571952287744	4		
71552995384496129	4		
71565627382444032	4		
71573997946548224	4		
71581989416869888	2b		
71585966254604288	2b		
71594927515123713	0		
71596523544252416	4		
71598001453404161	0		
71601520134733824	4		
71604404100411394	2a		
71608906618642437	2a		
71613022363336704	0		
71619943803797504	2a		
71620085692907520	4		
71620121797472256	2a		
71620833973506048	0		
71631195452092416	4		
71631407298002945	4		
71635932192841728	4		
71655940750983168	2a		
71658882711302144	2a		
71672288109531136	2a		
71681811419381761	4		
71697325294235648	2b		
71697444748005376	4		
71704051477262336	4		
71734443919941632	2b		
71740770872344576	4		
71741946216976385	0		
71909426143051777	4		
71998932556853249	2b		
72082931090325505	4		
72083637998325762	2a		
72182583999467520	2a		
72209122577223680	2a		
72387411346341888	0		
72388975154827264	2a		
72509363914416129	0		
72565087780605952	0		
72574978918318080	2a		
72633182381547520	2a		
72645695957504001	4		
72657002848976896	0		
72657565116399616	4		
72659944326971392	2a		
72664312908492800	4		
72667865265864705	4		
72670083230609408	2a		
72676207858159617	2a		
72678552771891201	4		
72684877417431040	2b		
72703351661412353	2b		
72712140259205120	2a		
72716512036798464	0		
72727857230643200	0		
72738057643765760	2b		
72750051675484160	0		
72753584558714880	0		
72758960570118144	2a		
72764216020443136	2a		
72774868487254016	2a		
72776150102970369	4		
72786297797885952	2a		
72805188884369408	4		
72816844532236288	4		
72824114695516160	4		
72883050966556672	0		
72890343934263296	0		
72895777621549057	2b		
72903221353517057	2a		
72905138477613056	2a		
72908789245935616	2a		
72992594338131969	2a		
72995388310831104	4		
72998177191636992	2a		
72999058494603265	2b		
72999142955294720	4		
73005718860603392	2a		
73006809102811136	2b		
73009801537404929	4		
73018841382395904	2a		
73021732050567168	0		
73022848972767232	2a		
73032659512729600	2b		
73050808119332865	4		
73058065385140224	2b		
73071708856266752	2a		
73075111527317504	2b		
73095431038566400	0		
73097828926373888	0		
73100098640424960	2a		
73110973296295936	4		
73111317300527104	4		
73113810415796224	4		
73132440020983808	2a		
73145675063369728	2b		
73158311960264705	2a		
73173248325582848	2b		
73176644633899008	2b		
73185132277809152	2a		
73246138291064832	4		
73282501736534016	2a		
73374553589559296	2a		
73384336405184512	4		
73385549062356993	4		
73388966170202112	4		
73393170448252929	4		
73395753690734592	4		
73399208178225154	2b		
73402965314109441	4		
73412860327370752	4		
73413873235013632	2b		
73414991813947393	2a		
73427100304023552	0		
73427147569631234	2a		
73429256507637760	4		
73430222665560064	2a		
73430702296809472	4		
73441192469213184	4		
73459326190223362	2a		
73463766028795904	4		
73471441982586880	4		
73473964541882368	2a		
73507047395696640	2b		
73524021068705794	4		
73524458094206976	4		
73527930956951553	4		
73531736906149889	0		
73563130030080000	4		
73576563333017600	4		
73577851512819712	2a		
73619644283498496	4		
73658740989116417	2b		
73664852983414784	0		
73729458464493568	4		
73733995359248385	0		
73737897353822209	4		
73739484176465920	4		
73745556110970880	0		
73750471566827521	4		
73750876849840128	0		
73751508960817152	2b		
73754705683156992	0		
73755494103265280	0		
73755549736501248	4		
73755815873495042	0		
73755843534929921	4		
73764329866014720	0		
73766475340582912	0		
73767910400724992	2b		
73769328385851392	4		
73774460758528000	2a		
73778677795651584	4		
73815953670012930	4		
73821270512381952	2b		
73827013944819712	4		
73836946983632896	0		
73841214822166528	4		
73897276598255616	2a		
73912834051944448	2b		
73932602133848064	4		
73933596544598018	4		
73934474576019457	4		
73936347974479872	4		
73940084545695744	4		
73949152115032064	0		
73950409768706048	2b		
74004416579125248	0		
74071147070763008	2a		
74095701235208193	2b		
74096015631847424	4		
74097808998797313	2b		
74104408241217536	4		
74104454013648896	4		
74106304418955264	4		
74106925465354240	4		
74109247104876544	4		
74111503116156931	4		
74112467025924098	2b		
74112944908152833	4		
74115218992668676	4		
74117821507964929	4		
74118315571810304	4		
74121854054445057	4		
74122286315225088	2b		
74122585348124672	4		
74123152355110912	4		
74124416933564416	4		
74126482095607808	4		
74130938522640384	4		
74133801130926080	4		
74134696564506624	4		
74135284102602752	4		
74135455167283202	4		
74139564419190784	4		
74141941788454912	2b		
74141964219596800	4		
74142622976966656	0		
74142910223880192	4		
74143223513231360	2a		
74143483698479104	2b		
74153238747815936	4		
74162038577958912	4		
74164388013162497	2b		
74178694352076801	4		
74185863726247936	0		
74187050970120192	4		
74189205923835904	4		
74195476035010560	2b		
74196656307970048	4		
74202054071037952	4		
74358413844426752	2b		
74459509304733697	4		
74550016680796160	2a		
74566653354061824	4		
74605674230849540	2b		
74627783065747456	4		
74677444468158464	2a		
74802471830163456	4		
74893194508251137	0		
74894207420084224	2b		
74911411771412481	4		
74915652137267200	4		
74972000967331840	4		
75003077643608064	4		
75021876652556288	4		
75089533850497024	2a		
75139699538280448	4		
75152525027844096	4		
75198556935426048	0		
75254954968875008	4		
75330041403289600	4		
75331652561272832	4		
75332031504064512	2b		
75333459870105600	2a		
75373343422951424	4		
75447456313245696	0		
75490640410066944	2b		
75519793985355777	4		
75533566846570496	4		
75537529276870656	4		
75541569675079680	0		
75559879498141696	4		
75564251850358784	4		
75564406779543552	2a		
75572629842571265	4		
75574438996877313	2b		
75583047696789504	4		
75584510598717440	0		
75584835879571457	4		
75585877425913856	2a		
75585877606285312	2a		
75600885782298624	4		
75609895549939712	4		
75619309921116160	4		
75636683328065536	0		
75639128200462336	4		
75647415465684992	2b		
75650238832062464	2a		
75652911463538688	2a		
75676515311943680	4		
75686832737763328	4		
75689228612288512	4		
75739385932423169	2a		
75753733790760960	0		
75758859200888832	0		
75785182724096000	4		
75830184099586048	4		
75831454285836288	2a		
75856881075228672	4		
75857238018883584	4		
75872604052918272	2b		
75909501303271424	4		
75914829021446144	2b		
75918587629547520	2a		
75923447162740736	4		
75923476090863616	4		
75925592196911104	2b		
75925665202970624	2b		
75927992257355776	0		
75932786770444288	4		
75935238617960448	2b		
75936074056212481	4		
75936486557630464	2b		
75936663917965312	4		
75940272969744385	0		
75952663392563201	4		
75965222602551296	4		
75996906236542976	4		
75997652176740352	4		
76012495042654208	2b		
76014367245729792	2b		
76022487443456000	4		
76034529009209344	2b		
76035923057451008	4		
76045328851271681	0		
76061693729452032	4		
76157165257244672	0		
76167881825587200	4		
76168846653923328	4		
76238674685210624	2a		
76240307498389505	4		
76284865066176512	4		
76285048063655936	4		
76286926319140864	4		
76287282021281793	2b		
76300798061064193	4		
76304279748624384	4		
76305057674567680	4		
76306730589487105	2a		
76324712044707840	4		
76344861665673216	4		
76346491941306369	4		
76352015382482944	2a		
76373490831343616	4		
76375023597785088	4		
76410817309970433	2a		
76441880954548224	2b		
76460627941523457	2a		
76465270973140992	4		
76465996789063680	2a		
76467081780011008	4		
76467952291033088	4		
76468208751747073	4		
76470779365175296	4		
76476462424801280	4		
76478614987743233	4		
76488698639810561	4		
76496734926290945	4		
76501745974513664	2a		
76520635597193216	2a		
76528484788338688	2a		
76530458069966848	4		
76562825706864640	0		
76610531213053952	4		
76628252130684928	4		
76628470242873344	2a		
76629297217011713	2a		
76631424773533696	4		
76633173508886528	4		
76639531704655872	4		
76642414936342528	4		
76643156787081216	2b		
76645283966095360	4		
76645733289304064	4		
76645780722696192	4		
76645825664651264	4		
76645940655702016	4		
76646235490103296	2a		
76646675225128960	4		
76648432336519169	2a		
76648870263787520	2b		
76649152196517889	4		
76649158559272960	0		
76649240054611968	4		
76649548533071872	4		
76652136238297088	2a		
76654355901718530	4		
76660581905600513	4		
76668635325792257	4		
76669250177216512	4		
76671107440185344	4		
76689126124044290	4		
76704770806644738	2a		
76704826687373313	4		
76706311638761473	4		
76709025177276417	0		
76710128094679041	4		
76715050202710016	2a		
76715443901038592	4		
76716915145457664	0		
76718365955203072	0		
76720264926330880	2a		
76724624678846464	0		
76724687769583616	0		
76724797689708544	0		
76725154687877120	2b		
76725230579625984	0		
76725423232385024	2a		
76727399173201920	0		
76727557638193152	0		
76728702121148416	0		
76729060344078336	0		
76729500100083713	0		
76731430960508929	2a		
76732702279208960	0		
76733076021051392	0		
76735553327988736	2a		
76735772786565120	2a		
76735918492495872	2a		
76736792325394432	2b		
76737718855540736	4		
76739245624143873	2a		
76743406835081217	2b		
76746492429352960	0		
76750975070773248	2b		
76769468562419712	2a		
76770775679512577	2a		
76777087603712000	0		
76784409872830465	2a		
76785047973273600	0		
76786917714296832	2a		
76808292629876736	0		
76808835473489920	2b		
76815580350521346	2a		
76815692791414785	4		
76850593100075008	0		
76851569848614912	0		
76861406489755648	2a		
76864067343626240	0		
76976200169439232	0		
77131225566949376	2a		
77154707994447872	4		
77241933629636608	0		
77284761030246400	2a		
77513939868598273	2b		
77518876589572096	2a		
77629199589982208	2b		
77646993903726592	2b		
77701757442072576	2a		
77720534565134336	2a		
77726266953965569	0		
77726983122984960	4		
77728728129617920	2a		
77729524019761152	4		
77732894684086272	0		
77733162226171904	4		
77741982843277313	0		
77742039894204416	4		
77744244160339969	4		
77751753981964288	2b		
77756801810042880	0		
77760984567128065	2a		
77764398470541313	4		
77769258234429440	2b		
77774651639611392	2b		
77774888131244033	2a		
77781053506465792	4		
77781695574708227	2b		
77792289065414657	4		
77793450765987841	4		
77794006897143808	4		
77794436142206976	0		
77795921995378689	2a		
77799016905187328	0		
77800325096017920	0		
77800901741527040	2a		
77802535024463872	0		
77806272648458240	2a		
77806697174925312	2a		
77807520873324545	0		
77808216590909440	0		
77808602676609025	2b		
77809803937841152	0		
77811138456334336	2a		
77811143330103296	0		
77811560386539521	0		
77811721762381824	0		
77812858565574656	2a		
77812998349127680	4		
77813092502863872	2a		
77814414614605825	0		
77814802067632128	0		
77816027563565056	0		
77816384335265793	2a		
77819480830509056	0		
77819981135478785	0		
77821227657478145	0		
77821780852604928	4		
77821791392903168	0		
77824809190428672	0		
77825094675742720	0		
77825141438038016	2a		
77827310635581440	2b		
77831226949500928	2b		
77847598509195264	0		
77858635916652544	2a		
77864125941821440	2a		
77869820682571776	2b		
77870869921280001	0		
77871737714376706	0		
77872247519457280	0		
77873176851382272	2b		
77881184251674626	2b		
77885678251286529	0		
77910264678334464	2a		
77915133850030080	2a		
77916035419865088	0		
77941907753414656	2b		
77941987931729920	2b		
77948131228139520	2a		
77951526546575360	0		
77958693378998272	0		
77968105913073664	4		
78024973830201344	2a		
78067336564834304	4		
78085910759079936	4		
78094403062861826	0		
78101271659294720	0		
78115229480914944	0		
78127787050934273	4		
78127861902483456	0		
78128333614886913	2b		
78128721814495232	2b		
78129139630092288	4		
78130449095991299	0		
78131085283835904	0		
78131098743341056	0		
78133305341509632	0		
78133452481904641	0		
78133507582472193	0		
78133730610388993	0		
78134014988386305	0		
78134195947438080	0		
78134879644160000	0		
78135085655797760	2a		
78139149198180352	2a		
78139269440475136	4		
78140956054007808	2a		
78142131067305984	2b		
78142191226195968	4		
78144374084599809	0		
78145088575909888	4		
78145515161796608	2a		
78145643977261056	4		
78146888267866112	2a		
78147803070742530	2b		
78149793582563328	4		
78150109073915904	2a		
78150417078419456	4		
78150626051235840	0		
78150725166841856	4		
78151131351621632	4		
78153195486060544	4		
78153751134871552	0		
78154015866753024	0		
78154786620456960	4		
78155369708404736	2a		
78157207962779648	4		
78158080646447104	2a		
78162517322506240	2b		
78169520572862464	4		
78171048163540992	2a		
78171261074808832	0		
78171377995223040	4		
78171385880526848	4		
78171534333718528	2a		
78171685509017601	4		
78171686561792000	4		
78171718597869569	2b		
78174639368581120	2a		
78174831597719552	4		
78175083901886465	2b		
78176007873511425	4		
78176670309298176	4		
78177904936235008	4		
78180085248692224	4		
78180323711664129	4		
78182527570944000	2a		
78195154363752448	2a		
78197056304463873	2b		
78201933147553792	0		
78205651599364097	2a		
78216671961165824	4		
78228721575800832	2a		
78229195389534209	4		
78230459364032512	0		
78234843078606849	4		
78245742812205056	0		
78251392036376576	2b		
78252724558364673	0		
78260598315552768	0		
78275411611615233	2a		
78283954402234369	2a		
78288207552323584	2a		
78298166981705729	2a		
78306805121433600	4		
78395426167996416	4		
78435215177023488	4		
78439713370943488	4		
78440900178624513	2a		
78450423928856577	2b		
78451534098214914	0		
78453469463322625	2a		
78459103495733248	2a		
78460773311062017	2b		
78471060139413505	2b		
78483011263401984	4		
78499467808083968	2a		
78512948540227584	4		
78513909442691072	2a		
78514555776536578	0		
78514694951927808	2a		
78515545309315072	2b		
78515721847586816	0		
78516186513547264	2a		
78516273067212800	2b		
78519519013904384	2a		
78519739084832768	2a		
78519845037146112	0		
78520478389649408	0		
78521174765744128	0		
78526672894308352	4		
78529889204051968	4		
78533293267615744	2a		
78535255522426881	0		
78535441086816256	4		
78536085289975810	4		
78536094139957248	2a		
78536106118889472	0		
78537247720349696	2a		
78537251314864128	2a		
78538361438085120	2a		
78539199904620545	0		
78539629472649216	4		
78540979078053888	0		
78541289389441024	2a		
78542504898736128	4		
78542674998722560	2b		
78544799807967233	0		
78545899327991808	2a		
78547499568214016	2a		
78548301565263872	0		
78552055626731520	0		
78552400356581376	4		
78559652392075264	4		
78580348358885376	2a		
78592710763741184	0		
78603655217029121	2a		
78607124053233665	2a		
78616050480062464	0		
78623680250384384	2a		
78629865166876672	0		
78781150352515072	2a		
78790380207865857	4		
78812425343864832	2a		
78821680486694914	0		
78822475558961153	0		
78822543640887296	4		
78832311080189952	4		
78832913256431616	4		
78833650174672896	4		
78855577958236161	4		
78860955328577536	0		
78875804846653440	4		
78875957863251969	0		
78877836097757184	0		
78879252300308480	0		
78880198493343744	0		
78881615694151681	0		
78882289215479808	4		
78882614664114176	4		
78882960648056832	2a		
78883121893867520	4		
78888040084406272	2b		
78889347188920320	0		
78891880632426496	2a		
78891903705284608	4		
78896609278181377	2b		
78898728836136961	4		
78899202519875585	4		
78899229254365185	4		
78899701931442176	2a		
78901898954031105	4		
78902315330973696	0		
78902487268077569	4		
78902565915475968	4		
78902607439073280	4		
78904233788846080	4		
78908170042474497	4		
78908333586776064	2a		
78908580312518656	2a		
78910233262571520	2a		
78910843865137152	2b		
78912305525559296	4		
78914864743055360	0		
78921958594580480	4		
78925043417100288	2a		
78941388066127872	2b		
78944069337878528	2a		
78960589589856256	2b		
78967844901097473	2b		
78986759710588928	4		
78995106526543873	0		
78995939544674304	4		
78999023889031168	2a		
79010518307835904	4		
79014500627513344	0		
79044990239637504	0		
79061086925631488	2b		
79072132243529728	2a		
79074883929260032	2b		
79096161419526144	2a		
79109456947974144	0		
79144999945633793	2a		
79162880410394624	0		
79163828591542272	2a		
79166519073964032	2a		
79167769379209216	4		
79168666352107520	0		
79168685079666688	4		
79171506285969408	4		
79172166268104704	0		
79173465877393409	4		
79179238334406656	2a		
79179300754042881	4		
79181329253679104	0		
79182668729823232	4		
79184611745345537	2b		
79188222537768960	2b		
79189443025702912	2a		
79190656802758656	4		
79193546489479169	2a		
79194181100244992	0		
79210486691934208	2a		
79212382441832448	2a		
79212524846845952	4		
79214280611864576	0		
79215656440053761	4		
79225230308020224	4		
79226215705219073	4		
79243893966778368	2b		
79245071710560256	4		
79245185795637248	0		
79246154725990402	4		
79251638380019712	0		
79270122908422145	2a		
79278149812240384	0		
79282686312722432	2a		
79312335080132608	2a		
79314170671136769	2a		
79392280213069824	0		
79395948819779584	4		
79402660507303936	0		
79405721443237889	2a		
79416920968937472	0		
79443278747009024	2a		
79495149641666560	0		
79546841431146497	4		
79551060745785344	4		
79566571940491266	4		
79626123654348802	2a		
79675785677516800	2b		
79679412882243584	0		
79830466227736576	0		
80071432708689920	2a		
80095747734904832	2a		
80228193944080384	2a		
80276272080629760	4		
80280834363502593	0		
80289417260044289	4		
80289448985772033	0		
80289594360332288	2b		
80289966210564096	0		
80291099356307456	2a		
80292009704828928	0		
80301622491750400	4		
80301760928952320	4		
80301879074099200	2a		
80301951820111873	0		
80303559681384448	4		
80305131844939777	0		
80307535957082112	4		
80317652010151936	2a		
80317797883842560	2a		
80331930729590784	0		
80332366433894401	4		
80338875930775552	2a		
80345075359551488	2a		
80356033729544193	4		
80356259286626305	2b		
80360497093935104	0		
80361950780989440	2b		
80366958645743616	0		
80376133488611328	0		
80376698289397760	0		
80378834326786048	2a		
80406698107478017	4		
80415438416248832	2a		
80417044427841536	4		
80431345356111872	0		
80439981272858624	0		
80440320306855936	2a		
80441827735511042	2a		
80447409884364800	4		
80447673668337666	0		
80450551069941760	0		
80464373793038337	0		
80473852844589056	4		
80489062972137472	2b		
80490445347635201	4		
80556093520093184	2a		
80622988856262657	2a		
80623908017020928	4		
80626358279094274	4		
80633439354757120	2a		
80633546523422721	4		
80633810252873728	4		
80634050339012609	4		
80634395240824833	4		
80634905385635841	2b		
80635171136733184	4		
80635697580613633	4		
80637770187538432	2b		
80637998512877568	2b		
80640524284997632	4		
80640550562312193	4		
80645044142485504	2a		
80647913281306624	4		
80654577904533504	2a		
80658038360506369	2a		
80658265310105601	4		
80660809348415488	4		
80666336379940864	4		
80675362492776448	2b		
80677468415078401	4		
80687381891645440	4		
80687995602206720	2a		
80689002935615488	4		
80694908117188612	4		
80697115361280000	2a		
80697185334861824	4		
80708594076614656	2a		
80709886400397312	4		
80709935675097088	4		
80715118601707520	4		
80715549310582784	4		
80716131597434881	4		
80717528694927360	4		
80718200890851328	4		
80725477727277056	4		
80728187230896128	2a		
80731615210373120	4		
80731953262903296	2b		
80733039654731776	4		
80734007985324032	0		
80740082629357568	2a		
80763283916857344	4		
80770372928155649	2b		
80773182772097024	4		
80792502445146112	4		
80802642917466112	2b		
80826079400574976	2a		
80831085470167040	2a		
80839797287026688	4		
80851201540886528	4		
80868205421268992	4		
80996399864496129	4		
80997072651825152	2b		
80999471986642945	0		
81000577726812160	2b		
81005545120731137	2b		
81015088357703680	2a		
81016977996517377	4		
81017907143901184	2a		
81025511719043074	2b		
81036772586434560	0		
81046146792947712	2a		
81050793653964800	4		
81050869860270080	2b		
81051955736215552	2b		
81076913032015873	2a		
81077869547229187	2a		
81089017617203200	0		
81091270507905025	4		
81092560197664769	4		
81103457439842305	2a		
81111474491244545	2a		
81111837793456128	2a		
81112389793218561	2a		
81116567466803201	0		
81150473339547648	0		
81157900822773760	0		
81159425192230912	0		
81161540690120704	0		
81162621625188352	0		
81203425307672576	2b		
81203426658230272	4		
81226418863865856	0		
81226572807421952	2a		
81228542259642368	0		
81235094542630912	0		
81255166212448256	4		
81296345050259456	0		
81348940242493440	4		
81353945276088320	4		
81354110384881664	4		
81356185554534402	4		
81357225418964993	4		
81360061942857730	4		
81361282355310592	4		
81361471384199170	4		
81363354580553728	4		
81375274293403649	0		
81376792333664256	2b		
81425786682343424	0		
81428392397897729	2b		
81431147564896256	2a		
81431924802977792	2b		
81432095712489472	2b		
81432371097899008	4		
81432396267925504	4		
81432882274512896	2a		
81434607408529408	4		
81436902053511168	4		
81437768022114304	0		
81445166875017217	2a		
81446642804469760	0		
81452659575500800	0		
81506538300260352	0		
81524576462446594	2a		
81532670164742144	2a		
81534102049800192	2a		
81534412474433536	0		
81534981817638912	2a		
81540546409144321	0		
81566704676769792	4		
81573361393745921	0		
81576263424282624	2b		
81702416357138434	0		
81711350228844544	4		
81713392133484544	4		
81713590884765696	4		
81727130920173568	0		
81727694311669761	4		
81727698770202625	4		
81728100395778048	4		
81729353179860992	0		
81730267877867520	2a		
81735852388139008	0		
81736489968484352	4		
81737048402309120	0		
81737879243591680	4		
81739501201920000	0		
81740386795655170	4		
81740439690018816	0		
81742638218362880	2b		
81750235721908224	2b		
81757248241664000	0		
81760033653800962	2b		
81768794468524032	2a		
81773710603862017	2b		
81775713501454336	0		
81778699480993792	2b		
81806209908355072	0		
81839460966346752	2a		
81947212799672320	2b		
81960457023406080	2b		
82047961135202304	4		
82062114440757250	4		
82071343633403904	4		
82113207069712384	2b		
82207570995060736	0		
82224434219458560	4		
82395109890600960	2a		
82433795663470592	2b		
82539743048515584	2a		
82609677254402048	4		
82652450024194048	2b		
82653040456376321	0		
82666595930996736	4		
82672945566191616	0		
82678235346911232	4		
82684106223255552	4		
82684121318563840	4		
82701167938899968	2a		
82784616762720256	4		
82809008909590528	4		
82809182310506496	2b		
82809205928628224	2b		
82811302036246528	4		
82812747481493505	2a		
82820960901791744	2a		
82821905190625280	4		
82823900412657664	4		
82824169955401728	4		
82825047424774144	4		
82835366146613248	0		
82840485655359488	4		
82845269623975936	0		
82849775355035650	4		
82852525996384256	4		
82859002182119424	2a		
82860498391019520	0		
82870646115274752	4		
82870888181149698	4		
82878183455727617	2b		
82882709566918657	2a		
82886080214466560	2a		
82893851953598464	2a		
82897715163439104	2a		
82900274678738944	4		
82910034828328960	4		
82936598727102464	4		
82941660299935744	4		
82965684870582273	2b		
82968886898724864	0		
82998318493470724	4		
83042150257934336	4		
83115339906420736	2b		
83142196378869760	2b		
83168008071159808	2a		
83172560744873984	4		
83174317155819520	4		
83176285626572801	4		
83181384562262017	0		
83189549727088640	2a		
83200248645820416	2a		
83204440324186112	4		
83220688491642880	4		
83224384889831424	4		
83245379600130048	4		
83245773399142401	4		
83246328968249344	4		
83250281864896512	4		
83251264225419264	4		
83252848149794818	4		
83253760327032832	4		
83253913138118657	4		
83254357990191104	4		
83255250802323456	4		
83258006829137920	4		
83260258658693120	2b		
83264133130240000	4		
83264971949080576	4		
83265976124186624	4		
83267731855654913	4		
83277439471591424	2b		
83282100639367168	4		
83304003106111488	2a		
83306970643316736	4		
83308289080832000	2b		
83310774352748544	2b		
83315696691453952	4		
83334129902555136	4		
83339178691133440	2b		
83342405314674688	2a		
83365822919225345	4		
83393727728599040	2a		
83482945188409344	4		
83484759749173248	2b		
83490613131091968	4		
83496644653494272	4		
83498167907262464	4		
83501673124855808	4		
83507267818881025	2b		
83513798228574209	4		
83514434366091264	4		
83520265732108288	2a		
83532915606171649	4		
83534065852096512	0		
83534181229002752	0		
83534224027684866	4		
83535704147234816	2a		
83538383997124609	2b		
83539174485004289	2b		
83539520972263424	2a		
83540523821957120	4		
83542915888062464	4		
83547473498476544	4		
83550353383112704	0		
83550625287249921	4		
83564627329429504	4		
83566255277223936	4		
83566716482883584	2a		
83567539187232768	2a		
83567878506430464	0		
83582959038365696	2a		
83596419008692226	4		
83599341461311489	2a		
83600551006310402	2a		
83610024823373824	0		
83613266122784768	2a		
83616998097043456	2a		
83618672056336384	2a		
83623613030342656	4		
83626461088579584	0		
83637926596059137	2a		
83663193364373505	2a		
83669407615811585	4		
83681364326629377	2b		
83686764237168640	2a		
83733482840391682	0		
83854552402628608	2a		
83856192677494784	4		
83871486045200385	2a		
83871665875992576	4		
83877059679629312	0		
83883604849082368	2b		
83893131308843008	2a		
83895472137310208	4		
83895648826556418	4		
83896972767010816	4		
83896999128207360	4		
83897016417136641	4		
83898057242066944	4		
83898175391408128	2b		
83898420200353792	2b		
83898876779692033	4		
83899709474873344	2b		
83899760876077057	4		
83900982945267712	4		
83903121310498816	2a		
83904508857561089	2b		
83905334598582272	4		
83905934119796737	4		
83908374877585408	4		
83909986262056960	2a		
83910740020441089	4		
83911406990278656	4		
83918878006185984	4		
83919407277023232	2a		
83920225011122176	4		
83920580499341312	4		
83921182226780163	4		
83921430470852609	4		
83921721245184000	2a		
83921776895205376	4		
83922912863715328	2b		
83925830736154625	4		
83926013167403008	4		
83929417482649600	4		
83934081670328321	4		
83935442906525696	2a		
83935540784791552	4		
83940281719848960	4		
83940357208936448	4		
83942373809336320	4		
83942511390883840	4		
83944852978532352	2b		
83945602936877056	2b		
83946882191196161	2b		
83953734434029568	4		
83962136560279552	4		
83965496285868033	4		
83966432278360064	4		
83972967234682880	2a		
83982023202586624	4		
83983256743190528	4		
83990465912913920	4		
83991814754938881	4		
83993535744978944	4		
84004990112374784	2b		
84014221016313856	2a		
84028434690490368	2b		
84033997453266945	4		
84065484554780672	2b		
84067625063288832	4		
84104609211228160	4		
84115865569738752	0		
84147445017219072	4		
84162026175348736	4		
84205207986257920	4		
84230317942128641	4		
84231536249028609	4		
84234406620962816	2b		
84244199330938880	4		
84247352931659776	4		
84250886339182593	4		
84253229570994176	4		
84254489812541441	4		
84256216984985600	4		
84259065752076288	4		
84260589165228032	4		
84261509873676288	4		
84261745555800064	2a		
84263173875703808	4		
84265234281414656	4		
84281043905024000	2a		
84281678738104321	4		
84285091966230528	2b		
84285752711720960	4		
84288345949224960	4		
84298189313810432	4		
84298299628208128	4		
84299936216256512	0		
84300095771770880	0		
84300240005505024	2b		
84301537693802497	2a		
84302547136954368	4		
84309564962512896	4		
84315403655979008	4		
84326666423386112	2a		
84333307902427136	4		
84340292941119488	4		
84349912027897856	4		
84391022003625984	4		
84435071389536256	4		
84590340727783424	2b		
84697314635157504	4		
84699897122656256	2a		
84699918966587392	4		
84700585235972096	4		
85025347590045696	4		
85026935700332544	4		
85195615209926656	4		
85317126168129536	4		
85328047921836032	2a		
85342971242872832	4		
85343274084212736	4		
85343549314437121	2a		
85344332223229952	4		
85344377983078400	4		
85344527447101441	2a		
85345032336453632	4		
85346139339100160	2a		
85347685405704192	4		
85349437458743297	2a		
85353525135151106	4		
85363999075602432	4		
85373466349547522	4		
85376862192275456	4		
85378769182924800	4		
85378833305452544	4		
85380345616269312	4		
85392610155442176	4		
85396937754411008	4		
85400326953373697	4		
85400406825517056	2a		
85416212904943616	4		
85416508318167041	4		
85427247720300544	4		
85430707874308098	2a		
85431672983650304	0		
85432640513122304	4		
85434636750163968	4		
85435344912257024	4		
85435920022650880	0		
85436200722235393	4		
85436693481664512	4		
85436730278297600	4		
85436812977385472	4		
85436905809920000	4		
85437224220504064	4		
85464134363254784	4		
85478783217446912	4		
85485638954123264	2b		
85490060874612736	4		
85501096784703488	2a		
85502500282699776	2b		
85546825351823360	4		
85552005195632640	2a		
85569181516435456	4		
85643223665606656	4		
85659520327614464	4		
85686194247184384	2a		
85690193251799041	2a		
85697284003733505	2a		
85697708999970816	4		
85702003866615808	4		
85702856774135808	4		
85704467781132288	4		
85705191868989440	4		
85707287271981056	2b		
85707999691280384	4		
85709995022360576	2a		
85710264007270400	4		
85712148130574336	4		
85712678160568320	2a		
85715065008959488	2b		
85718276788846592	2a		
85721395627167744	4		
85724158251630593	4		
85729621810757632	2a		
85746796961337344	4		
85764546115014656	4		
85790504310153216	4		
85797241259958273	4		
85832503595769856	4		
85842446755446785	2a		
85850607986016257	2a		
85874778367459329	2a		
86040836130881536	2a		
86041708684521472	4		
86042017313980416	2a		
86052484845547521	2a		
86052894234787840	4		
86055024337235968	4		
86074109217349633	4		
86087489076477952	2a		
86094435984744448	0		
86102654618583040	2b		
86103597720412160	4		
86104486426329088	2b		
86107957657481216	4		
86135576289492992	0		
86164895841783808	4		
86169599225245696	4		
86200671346499585	4		
86205315036622848	4		
86217376076541952	2b		
86218403441942528	4		
86259904897228800	2b		
86345321399074816	4		
86401417643958272	4		
86404405326381056	2a		
86411575409381376	4		
86427164446175232	4		
86428148215975937	4		
86429251255017472	2a		
86429495397072896	4		
86431629710589952	4		
86434880229093376	2a		
86435740510203904	0		
86436262201933824	4		
86436565622067200	4		
86437449034776576	2b		
86439009068400640	4		
86439313822326784	4		
86440877425311745	4		
86446485838901248	4		
86446535277158400	0		
86448896099880961	2a		
